"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"16","Montgomery County","007-031","08","16","Board of Education","004","Bethany S. Mandel","NON","","8","67","9","5","22" 
"16","Montgomery County","007-031","08","16","Board of Education","004","Laura M. Stewart","NON","Y","5","53","17","8","30" 
"16","Montgomery County","007-032","08","18","Board of Ed at Large","","Lynne Harris","NON","Y","5","43","41","8","45" 
"16","Montgomery County","007-032","08","18","Board of Ed at Large","","Sharif Hidayat","NON","","3","10","3","0","7" 
"16","Montgomery County","007-032","08","18","Board of Ed at Large","","Melissa Kim","NON","","1","12","17","5","2" 
"16","Montgomery County","007-032","08","18","Board of Ed at Large","","Jonathan Long","NON","","1","10","7","2","1" 
"16","Montgomery County","007-032","08","18","Board of Ed at Large","","Fitzgerald Mofor","NON","","4","5","2","1","3" 
"16","Montgomery County","007-032","08","18","Board of Ed at Large","","Rita Montoya","NON","Y","9","32","23","6","28" 
"16","Montgomery County","007-032","08","18","Board of Education","002","Brenda M. Diaz","NON","Y","4","25","14","4","12" 
"16","Montgomery County","007-032","08","18","Board of Education","002","Ricky Fai Mui","NON","","1","6","5","0","7" 
"16","Montgomery County","007-032","08","18","Board of Education","002","Rebecca Keller Smondrowski","NON","","8","14","26","2","23" 
"16","Montgomery County","007-032","08","18","Board of Education","002","Aby Thioye","NON","","1","9","4","2","5" 
"16","Montgomery County","007-032","08","18","Board of Education","002","Natalie Zimmerman","NON","Y","9","52","36","14","40" 
"16","Montgomery County","007-032","08","18","Board of Education","004","Shebra Evans","NON","Y","5","21","27","7","30" 
"16","Montgomery County","007-032","08","18","Board of Education","004","Bethany S. Mandel","NON","","8","37","24","8","15" 
"16","Montgomery County","007-032","08","18","Board of Education","004","Laura M. Stewart","NON","Y","11","50","35","9","39" 
"16","Montgomery County","008-001","08","14","Board of Ed at Large","","Lynne Harris","NON","Y","24","80","57","2","50" 
"16","Montgomery County","008-001","08","14","Board of Ed at Large","","Sharif Hidayat","NON","","12","41","22","0","15" 
"16","Montgomery County","008-001","08","14","Board of Ed at Large","","Melissa Kim","NON","","12","31","34","2","23" 
"16","Montgomery County","008-001","08","14","Board of Ed at Large","","Jonathan Long","NON","","5","16","16","0","9" 
"16","Montgomery County","008-001","08","14","Board of Ed at Large","","Fitzgerald Mofor","NON","","14","26","5","0","3" 
"16","Montgomery County","008-001","08","14","Board of Ed at Large","","Rita Montoya","NON","Y","39","122","65","8","46" 
"16","Montgomery County","008-001","08","14","Board of Education","002","Brenda M. Diaz","NON","Y","29","62","24","1","18" 
"16","Montgomery County","008-001","08","14","Board of Education","002","Ricky Fai Mui","NON","","8","15","18","0","10" 
"16","Montgomery County","008-001","08","14","Board of Education","002","Rebecca Keller Smondrowski","NON","","14","36","39","0","29" 
"16","Montgomery County","008-001","08","14","Board of Education","002","Aby Thioye","NON","","3","11","12","1","9" 
"16","Montgomery County","008-001","08","14","Board of Education","002","Natalie Zimmerman","NON","Y","54","181","104","10","80" 
"16","Montgomery County","008-001","08","14","Board of Education","004","Shebra Evans","NON","Y","26","60","38","2","36" 
"16","Montgomery County","008-001","08","14","Board of Education","004","Bethany S. Mandel","NON","","31","74","44","1","28" 
"16","Montgomery County","008-001","08","14","Board of Education","004","Laura M. Stewart","NON","Y","53","181","118","10","85" 
"16","Montgomery County","008-002","08","14","Board of Ed at Large","","Lynne Harris","NON","Y","21","41","44","2","20" 
"16","Montgomery County","008-002","08","14","Board of Ed at Large","","Sharif Hidayat","NON","","7","11","13","3","5" 
"16","Montgomery County","008-002","08","14","Board of Ed at Large","","Melissa Kim","NON","","7","14","14","2","7" 
"16","Montgomery County","008-002","08","14","Board of Ed at Large","","Jonathan Long","NON","","6","7","13","0","3" 
"16","Montgomery County","008-002","08","14","Board of Ed at Large","","Fitzgerald Mofor","NON","","6","14","6","1","3" 
"16","Montgomery County","008-002","08","14","Board of Ed at Large","","Rita Montoya","NON","Y","10","46","33","7","38" 
"16","Montgomery County","008-002","08","14","Board of Education","002","Brenda M. Diaz","NON","Y","11","33","25","3","5" 
"16","Montgomery County","008-002","08","14","Board of Education","002","Ricky Fai Mui","NON","","2","3","12","1","3" 
"16","Montgomery County","008-002","08","14","Board of Education","002","Rebecca Keller Smondrowski","NON","","13","18","27","3","12" 
"16","Montgomery County","008-002","08","14","Board of Education","002","Aby Thioye","NON","","3","5","7","0","3" 
"16","Montgomery County","008-002","08","14","Board of Education","002","Natalie Zimmerman","NON","Y","29","77","52","9","52" 
"16","Montgomery County","008-002","08","14","Board of Education","004","Shebra Evans","NON","Y","13","31","38","1","19" 
"16","Montgomery County","008-002","08","14","Board of Education","004","Bethany S. Mandel","NON","","15","35","24","8","6" 
"16","Montgomery County","008-002","08","14","Board of Education","004","Laura M. Stewart","NON","Y","31","73","59","8","51" 
"16","Montgomery County","008-003","08","19","Board of Ed at Large","","Lynne Harris","NON","Y","17","68","67","6","51" 
"16","Montgomery County","008-003","08","19","Board of Ed at Large","","Sharif Hidayat","NON","","14","30","20","3","14" 
"16","Montgomery County","008-003","08","19","Board of Ed at Large","","Melissa Kim","NON","","12","50","35","1","9" 
"16","Montgomery County","008-003","08","19","Board of Ed at Large","","Jonathan Long","NON","","4","26","14","0","10" 
"16","Montgomery County","008-003","08","19","Board of Ed at Large","","Fitzgerald Mofor","NON","","12","27","3","2","3" 
"16","Montgomery County","008-003","08","19","Board of Ed at Large","","Rita Montoya","NON","Y","36","109","46","9","48" 
"16","Montgomery County","008-003","08","19","Board of Education","002","Brenda M. Diaz","NON","Y","15","65","29","5","12" 
"16","Montgomery County","008-003","08","19","Board of Education","002","Ricky Fai Mui","NON","","5","22","12","2","9" 
"16","Montgomery County","008-003","08","19","Board of Education","002","Rebecca Keller Smondrowski","NON","","21","49","36","2","41" 
"16","Montgomery County","008-003","08","19","Board of Education","002","Aby Thioye","NON","","4","20","6","1","8" 
"16","Montgomery County","008-003","08","19","Board of Education","002","Natalie Zimmerman","NON","Y","51","147","93","11","68" 
"16","Montgomery County","008-003","08","19","Board of Education","004","Shebra Evans","NON","Y","13","63","50","0","45" 
"16","Montgomery County","008-003","08","19","Board of Education","004","Bethany S. Mandel","NON","","37","93","40","9","30" 
"16","Montgomery County","008-003","08","19","Board of Education","004","Laura M. Stewart","NON","Y","40","151","86","9","65" 
"16","Montgomery County","008-004","08","19","Board of Ed at Large","","Lynne Harris","NON","Y","9","32","16","1","34" 
"16","Montgomery County","008-004","08","19","Board of Ed at Large","","Sharif Hidayat","NON","","3","16","7","0","9" 
"16","Montgomery County","008-004","08","19","Board of Ed at Large","","Melissa Kim","NON","","4","24","3","1","18" 
"16","Montgomery County","008-004","08","19","Board of Ed at Large","","Jonathan Long","NON","","1","7","0","1","8" 
"16","Montgomery County","008-004","08","19","Board of Ed at Large","","Fitzgerald Mofor","NON","","0","18","2","0","3" 
"16","Montgomery County","008-004","08","19","Board of Ed at Large","","Rita Montoya","NON","Y","6","31","6","1","24" 
"16","Montgomery County","008-004","08","19","Board of Education","002","Brenda M. Diaz","NON","Y","4","38","9","1","10" 
"16","Montgomery County","008-004","08","19","Board of Education","002","Ricky Fai Mui","NON","","2","13","6","0","13" 
"16","Montgomery County","008-004","08","19","Board of Education","002","Rebecca Keller Smondrowski","NON","","6","21","8","0","21" 
"16","Montgomery County","008-004","08","19","Board of Education","002","Aby Thioye","NON","","2","7","2","0","8" 
"16","Montgomery County","008-004","08","19","Board of Education","002","Natalie Zimmerman","NON","Y","9","48","10","2","46" 
"16","Montgomery County","008-004","08","19","Board of Education","004","Shebra Evans","NON","Y","8","35","8","1","21" 
"16","Montgomery County","008-004","08","19","Board of Education","004","Bethany S. Mandel","NON","","5","42","10","1","32" 
"16","Montgomery County","008-004","08","19","Board of Education","004","Laura M. Stewart","NON","Y","11","49","17","0","44" 
"16","Montgomery County","008-005","08","14","Board of Ed at Large","","Lynne Harris","NON","Y","16","56","51","1","11" 
"16","Montgomery County","008-005","08","14","Board of Ed at Large","","Sharif Hidayat","NON","","3","51","15","0","9" 
"16","Montgomery County","008-005","08","14","Board of Ed at Large","","Melissa Kim","NON","","9","35","18","3","15" 
"16","Montgomery County","008-005","08","14","Board of Ed at Large","","Jonathan Long","NON","","2","28","14","0","2" 
"16","Montgomery County","008-005","08","14","Board of Ed at Large","","Fitzgerald Mofor","NON","","16","26","8","4","6" 
"16","Montgomery County","008-005","08","14","Board of Ed at Large","","Rita Montoya","NON","Y","23","79","42","5","36" 
"16","Montgomery County","008-005","08","14","Board of Education","002","Brenda M. Diaz","NON","Y","21","66","26","4","13" 
"16","Montgomery County","008-005","08","14","Board of Education","002","Ricky Fai Mui","NON","","5","30","8","2","7" 
"16","Montgomery County","008-005","08","14","Board of Education","002","Rebecca Keller Smondrowski","NON","","9","40","28","1","12" 
"16","Montgomery County","008-005","08","14","Board of Education","002","Aby Thioye","NON","","4","9","13","0","7" 
"16","Montgomery County","008-005","08","14","Board of Education","002","Natalie Zimmerman","NON","Y","27","124","69","7","38" 
"16","Montgomery County","008-005","08","14","Board of Education","004","Shebra Evans","NON","Y","9","39","26","3","19" 
"16","Montgomery County","008-005","08","14","Board of Education","004","Bethany S. Mandel","NON","","32","99","35","6","15" 
"16","Montgomery County","008-005","08","14","Board of Education","004","Laura M. Stewart","NON","Y","25","138","83","4","43" 
"16","Montgomery County","008-006","08","14","Board of Ed at Large","","Lynne Harris","NON","Y","38","61","86","5","50" 
"16","Montgomery County","008-006","08","14","Board of Ed at Large","","Sharif Hidayat","NON","","35","36","14","4","13" 
"16","Montgomery County","008-006","08","14","Board of Ed at Large","","Melissa Kim","NON","","20","36","35","3","17" 
"16","Montgomery County","008-006","08","14","Board of Ed at Large","","Jonathan Long","NON","","6","17","18","3","13" 
"16","Montgomery County","008-006","08","14","Board of Ed at Large","","Fitzgerald Mofor","NON","","30","126","8","5","8" 
"16","Montgomery County","008-006","08","14","Board of Ed at Large","","Rita Montoya","NON","Y","32","104","65","12","65" 
"16","Montgomery County","008-006","08","14","Board of Education","002","Brenda M. Diaz","NON","Y","44","102","38","4","21" 
"16","Montgomery County","008-006","08","14","Board of Education","002","Ricky Fai Mui","NON","","18","24","16","2","8" 
"16","Montgomery County","008-006","08","14","Board of Education","002","Rebecca Keller Smondrowski","NON","","15","52","53","3","41" 
"16","Montgomery County","008-006","08","14","Board of Education","002","Aby Thioye","NON","","13","21","17","1","7" 
"16","Montgomery County","008-006","08","14","Board of Education","002","Natalie Zimmerman","NON","Y","66","167","97","22","93" 
"16","Montgomery County","008-006","08","14","Board of Education","004","Shebra Evans","NON","Y","34","73","62","6","50" 
"16","Montgomery County","008-006","08","14","Board of Education","004","Bethany S. Mandel","NON","","62","113","54","4","23" 
"16","Montgomery County","008-006","08","14","Board of Education","004","Laura M. Stewart","NON","Y","64","182","111","24","96" 
"16","Montgomery County","008-007","08","14","Board of Ed at Large","","Lynne Harris","NON","Y","7","32","14","2","18" 
"16","Montgomery County","008-007","08","14","Board of Ed at Large","","Sharif Hidayat","NON","","5","17","4","2","1" 
"16","Montgomery County","008-007","08","14","Board of Ed at Large","","Melissa Kim","NON","","4","22","5","1","11" 
"16","Montgomery County","008-007","08","14","Board of Ed at Large","","Jonathan Long","NON","","4","15","9","0","5" 
"16","Montgomery County","008-007","08","14","Board of Ed at Large","","Fitzgerald Mofor","NON","","7","18","1","1","5" 
"16","Montgomery County","008-007","08","14","Board of Ed at Large","","Rita Montoya","NON","Y","8","24","2","5","25" 
"16","Montgomery County","008-007","08","14","Board of Education","002","Brenda M. Diaz","NON","Y","12","41","2","3","5" 
